doc_id,feature,value,huber_location,robust_scale,robust_z,huber_weight
216b160343a34ae069db8db2,discourse_framing_markers_per_10k_cjk,5.1652892561983474,6.204555938508956,7.583631713554985,-0.13704076378775396,1.0
216b160343a34ae069db8db2,discourse_hedge_markers_per_10k_cjk,0.0,7.686971311376156,7.583631713554985,-1.0136266635464986,1.0
216b160343a34ae069db8db2,discourse_marker_type_coverage,0.20512820512820512,0.13633769231216003,0.07603076923076925,0.9047720220645346,1.0
216b160343a34ae069db8db2,discourse_metadiscourse_markers_per_10k_cjk,0.0,0.5531489080778824,1.7516382089214966,-0.3157894736827318,1.0
216b160343a34ae069db8db2,discourse_summary_markers_per_10k_cjk,0.0,0.43493956416347324,1.3773086198694773,-0.31578947367997373,1.0
216b160343a34ae069db8db2,hypothesis_abstract_shells_per_1k_cjk,7.747933884297521,4.8688567918814725,2.323070207836685,1.2393414037611608,1.0
216b160343a34ae069db8db2,hypothesis_complete_contrast_frames_per_1k_sentences,0.0,0.07010030576473539,1.028137817883511,-0.06818181818177008,1.0
216b160343a34ae069db8db2,hypothesis_emphatic_frames_per_1k_cjk,0.5165289256198348,0.32042773834676574,0.36816488701266453,0.5326450027982254,1.0
216b160343a34ae069db8db2,hypothesis_meta_frames_per_1k_cjk,0.0,0.00541605504833512,0.03791238533923833,-0.14285714285377987,1.0
216b160343a34ae069db8db2,hypothesis_referential_sentence_opening_ratio,0.1111111111111111,0.08647522147311498,0.025245510835913296,0.9758522930322349,1.0
216b160343a34ae069db8db2,surface_adjacent_sentence_length_change,0.5657752629601802,0.5265595327331531,0.04238117626391844,0.9253100948123919,1.0
216b160343a34ae069db8db2,surface_ascii_letter_ratio,0.16492045013581685,0.17822932121745388,0.12046407626597187,-0.1104799994668324,1.0
216b160343a34ae069db8db2,surface_cjk_ratio,0.7512611563833915,0.7026773346745797,0.13183120472394408,0.36853051453596924,1.0
216b160343a34ae069db8db2,surface_colon_density,0.0038804811796662787,0.0035571695381618473,0.0025262323235033675,0.12798175310181456,1.0
216b160343a34ae069db8db2,surface_comma_density,0.038804811796662786,0.03596777465935513,0.009558589913021002,0.2968049851623994,1.0
216b160343a34ae069db8db2,surface_compression_ratio,0.48983074953776135,0.5007805061586811,0.05205160173450275,-0.21036349038345956,1.0
216b160343a34ae069db8db2,surface_dash_density,0.0011641443538998836,0.0037231604307269,0.0028380363948144207,-0.9016854334577167,1.0
216b160343a34ae069db8db2,surface_digit_ratio,0.00892510671323244,0.03000678997344892,0.021076277285585872,-1.0002564957063982,1.0
216b160343a34ae069db8db2,surface_exact_paragraph_repeat_ratio,0.32116788321167883,0.057966523413877376,0.04633125,5.680860322089335,0.26404451349867425
216b160343a34ae069db8db2,surface_exact_sentence_repeat_ratio,0.0,0.0008008107847993317,0.003559159045477262,-0.2249999998783274,1.0
216b160343a34ae069db8db2,surface_exclamatory_sentence_ratio,0.0,0.0004337062993177228,0.0030359440993788823,-0.1428571426616366,1.0
216b160343a34ae069db8db2,surface_list_item_ratio,0.0,0.005918710005871962,0.016357752240959117,-0.3618290532027844,1.0
216b160343a34ae069db8db2,surface_long_paragraph_ratio,0.0,0.004679990508387801,0.017354445000199076,-0.26967099831392566,1.0
216b160343a34ae069db8db2,surface_mean_paragraph_cjk_chars,14.13138686131387,40.6980203429791,22.190729302325582,-1.1971951493672204,1.0
216b160343a34ae069db8db2,surface_mean_sentence_cjk_chars,43.022222222222226,39.15033352686368,5.710588434782604,0.6780192163342167,1.0
216b160343a34ae069db8db2,surface_mean_sentences_per_paragraph,1.1167883211678833,1.569786974650427,0.3450879310344829,-1.3127050028222453,1.0
216b160343a34ae069db8db2,surface_paragraph_length_cv,1.221399024819237,1.0020469195151525,0.24687143720403323,0.8885276797849861,1.0
216b160343a34ae069db8db2,surface_paragraph_opening_repeat_ratio,0.3076923076923077,0.08266723365810803,0.08001333333333331,2.8123447013106118,0.5333627841924812
216b160343a34ae069db8db2,surface_parenthesis_density,0.0,0.0053009095128603205,0.003960692803170956,-1.338379363483171,1.0
216b160343a34ae069db8db2,surface_period_density,0.019402405898331393,0.02034419466897416,0.003984378756583494,-0.23637029212813288,1.0
216b160343a34ae069db8db2,surface_punctuation_density,0.07489328676755917,0.08651204737899698,0.014255781675523847,-0.8150209420916137,1.0
216b160343a34ae069db8db2,surface_question_sentence_ratio,0.0,0.018207354835707106,0.026771200076315144,-0.6801097740782793,1.0
216b160343a34ae069db8db2,surface_quote_mark_density,0.007760962359332557,0.005179327501890652,0.004691354857248414,0.5502962227325716,1.0
216b160343a34ae069db8db2,surface_repeated_char_ngram_ratio,0.05638903259182618,0.06781045274006121,0.02901975195052154,-0.3935740101331146,1.0
216b160343a34ae069db8db2,surface_semicolon_density,0.0,0.0005418413998837806,0.0008297758497283761,-0.6529973125406703,1.0
216b160343a34ae069db8db2,surface_sentence_length_autocorrelation,0.08483312240907605,0.05421663053443307,0.12347654560371685,0.2479539067516752,1.0
216b160343a34ae069db8db2,surface_sentence_length_cv,0.5833013670211993,0.5098016831146704,0.08279676538573166,0.8877120206823322,1.0
216b160343a34ae069db8db2,surface_sentence_opening_repeat_ratio,0.13333333333333333,0.04516234181981178,0.03900709030100334,2.260383710580269,0.6636041451630047
216b160343a34ae069db8db2,surface_short_paragraph_ratio,0.6861313868613139,0.37280319912215487,0.27085961538461534,1.1567918210850265,1.0
216b160343a34ae069db8db2,surface_url_count_per_1000_cjk,1.0330578512396695,0.6929687118425703,0.7363297740253291,0.4618706880993251,1.0
216b160343a34ae069db8db2,title_ascii_letter_ratio,0.0,0.14094760513286822,0.16028108108108108,-0.8793776794003987,1.0
216b160343a34ae069db8db2,title_body_cjk_type_overlap,0.8888888888888888,0.9285548777242683,0.07127884615384622,-0.5564903330472758,1.0
216b160343a34ae069db8db2,title_colon_present,0.0,0.2503194293366632,0.38143913043478267,-0.6562499999707346,1.0
216b160343a34ae069db8db2,title_digit_present,1.0,0.5217391304347826,0.599404347826087,0.7978935609989627,1.0
